doc17453-2|null|null|试驾福克斯不得不说是个好车，就像兄弟致胜一样，内联但用了自己最好的技术。
doc17453-3|null|null|新福克斯刚刚上市，价格稍微高了点，但是相比偷工减料的同级别其它车型，还对得起这个价格感谢提供试驾车
doc17460-1|null|null|现在正行驶在太湖畔有点糟糕的路面上，对于奥迪q5来说，这样的路才是最好玩的，在quattro全时四驱的帮助下如履平地。
doc17481-1|null|null|在汽车变速器领域，凭借在省油、高效、平顺等方面的优势，cvt技术被认为是未来的发展方向。
doc17527-3|null|null|奔驰奥迪宝马，我一直就喜欢奔驰，我觉得奔驰和奥迪宝马就不是一个档次的。。。
doc17534-2|null|null|全新一代甲壳虫以原创设计全新打造，在传统和现代之间找到了完美的平衡点，在第一代车型的精神基础上打造出一款情感丰富的汽车。
doc17540-2|null|null|比亚迪g6的外观设计值得称赞，融合时下汽车潮流趋势，整车感觉稳健中略带动感，三条镀铬装饰条的格栅，看起来十分简洁，车尾部分线条硬朗流畅，与饱满的前脸形成了呼应。
doc17551-1|null|null|除了宽敞的乘坐空间，昊锐出色的座椅设计也能让驾乘者在旅途中享受到更多舒适。
doc17551-2|null|null|昊锐前后排5个座椅均可以提供极佳的侧面支撑，可以让乘坐者在车辆转弯时更好地保持身体坐姿
doc17551-3|null|null|昊锐的座椅诞生于大众汽车集团领先的beta座椅生产平台，根据人体工程学原理进行设计，实现了最大的舒适性。
doc17583-1|null|null|奥迪r8，王者基因。
doc17583-2|null|null|完美的运动线条只是奥迪r8coupé出众内涵的昭示：超凡动感的性能和至臻完美的工艺，对技术精密性和车身驱动性的每一项要求几乎都接近极限。
doc17589-1|null|null|此车散热器罩很精练，颇具动感，俯视整个车身呈纺锤形，甲壳虫很有特色。
doc17596-1|null|null|作为大众旗下高性能运动品牌，gti给人留下的印象是优异的运动、经典的设计和非凡的品质。
doc17668-1|null|null|#通用汽车时光之旅#1966年个人定制版别克riviera，强调个人驾乘感受，将个性发挥地淋漓尽致，即使1999年，这辆传世经典的悄无声息的退出历史舞台，但它的昙花一现却真正诠释了60年代美国精神，追求个性的解放。
doc17683-1|null|null|奥迪a1三门版一直以“小钢炮”的形象面世，个子小，爆发力强。
doc17683-2|null|null|奥迪a1五门版上市，无疑让“小钢炮”的实用性得到更好的发挥，更加有吸引力。
doc17757-1|null|null|第一次参观奥迪q5生产线，现代化程度真高。
doc17760-2|null|null|比亚迪s6的玻璃也是圣戈班的。
doc17780-1|null|null|日本的车是厉害，大马和泰国都有日产等工厂，在大马，近3成是日系车，本田丰田多
doc17806-4|null|null|接着大众，丰田~不过拍的确实挺赞的。
doc17810-3|null|null|start身上的线条增一分则多，减一分则少，外观极具雕塑感。
doc17838-2|null|null|3、比亚迪采用的是磷酸铁锂电池，最大的优点就是热稳定性好。
doc17904-1|null|null|从宜宾到乐山，一路高速，把prado普拉多的舒适性体现的淋漓尽致。
doc17919-1|null|null|怎么说呢，就设计方面来讲，化繁为简更显功底，貌似小指略胜一筹。
doc17919-3|null|null|指南者的外形不必多言，沿袭大切的造型硬朗而扎实，方中见圆，硬派而不是柔和，圆润而不减棱角，骨子里透着男人味。
doc17922-1|null|null|当车辆处于停止状态时，例如等待交通信号灯或，发动机启停系统会停止发动机的工作，避免能量损失，时刻节能更高效。
doc17927-1|null|null|#别克君越#别克君越外观大气稳重，内部空间宽敞，内饰时尚豪华，整体风格为“环抱式”，包裹感强，座椅乘坐舒适，静音效果好，安吉星全时在线助理系统，方便实用，高速稳定，换挡平顺；
doc17937-2|null|null|工作认真的本田的设计工程师们，他们每天都工作不仅仅在研究更好的机械效率，更是对更美好生活方式的探索。
doc17937-3|null|null|#car+life+culture#我想，本田不仅仅是设计/制造/销售汽车的公司，更是一种贩卖时尚生活方式的公司。
doc18052-1|null|null|奥迪a7，灵感天成。
doc18052-2|null|null|用线条和车身打破车种的界限，用包围式的私密空间解读人类最渴望的舒适，用5.6秒百公里加速和quattro全时四轮驱动演绎涌动的激情，用智能驾驶彰显纯粹自由的灵感。
doc18076-1|null|null|通用别克英朗的细节做得不错，瞧着雨刮玻璃水管道口还有一个贴心的过滤网。
doc18091-1|null|null|最近越来越觉得起亚k5挺不错，尤其是内四个帅气的轮子。
doc18092-1|null|null|福特e350还是不错，比拿奔驰sprinter来改的强多了，那个又慢避震死硬贼不舒服
doc18105-2|null|null|美国汽车市场中，本土企业的只有一家没破产了（没记错应该是福特），德系车在美国人眼里不耐用、耗油、保养还贵，韩系低档，日系保有量占绝对优势，很多车型是面向北美开发的，就代表质优耐用经济。
doc18108-1|null|null|福特f350才是真正的霸气侧漏！
doc18111-1|null|null|rav4在拥有轿车舒适性的同时还兼备suv的通过性能。
doc18111-2|null|null|rav4是丰田的主力suv车型，外观灵巧随动、时尚动感、空间宽大、配置丰富。
doc18116-1|null|null|模仿是中国人的强项，比如比亚迪汽车，纯属模仿丰田！！
doc18139-1|null|null|本田思铂睿还可以喔，内饰和动力都可以喔。
doc18146-1|null|null|创变格局的，是明察秋毫的全led前大灯，是灵犀感应的mmi手写输入屏，是一键调控的五种驾驶模式选项，更是全新一代奥迪a6l。
doc18158-1|null|null|发表了博文《喜迎双节奥迪q5平价提车》-奥迪q5是一款动感而全能的suv，它完美融合了运动型轿车的车身设计、高效动力和灵敏操控、suv的越野安全奥迪q5性能以及旅行车的出色舒适性和灵活多变的内
doc18167-1|null|null|虽然nissan(日产)350z跑车上市至今已过了近10年的年-头，而性能更强劲的3_70z车款也由2009年间接棒上市，但对许多车迷们与二手-车买家来说，它依旧是一辆值得考虑的后驱性能跑车。
doc18168-1|null|null|该车造型保持了低调稳重的mpv风格，同时在大空间、多功用、节能减排等方面再次升级。...
doc18180-1|null|null|#锐资讯#随着生活方式的多元化以及汽车消费理念的成熟，b级车既要满足商务用途偏爱的舒适大气，又要满足家用注重的宽敞便利。
doc18199-1|null|null|今天陪亲戚去看车，自己当初买车的时候看也是看的眼花缭乱的，又看见喜欢的福特的嘉年华，帅
doc18245-2|null|null|保时捷boxster新奥迪a6大众cc我发现新奥迪a6l太帅了！
doc18252-1|null|null|本以为如此大的冲撞力，后面的保险杠肯定变形，没想到c5够硬朗，只伤到漆面，当初就是看上那一身钢架的保险性能才买的，果然没错。
doc18277-1|null|null|据称srx在诠释美国的自由精神的同时大大节约了成本。。
doc18277-2|null|null|说起来，铃木大维特拉就是短轴距theta平台的，性能不可小觑。
doc18303-1|null|null|作为全球销量最大的车型，花冠的设计也被国内多个自主品牌模仿学习。
doc18303-2|null|null|该车自2004年上市以来获得过优异的销售成绩，在燃油经济性和可靠性方面也是有口皆碑。
doc18337-1|null|null|奥迪啊，宝马啊，雪佛兰啊，或者福特啊，别克啊，起亚啊，什么的都不是挺好的嘛！
doc18351-1|null|null|开过一段老款1.8t，非常喜欢。
doc18362-1|null|null|中国品牌，比亚迪s6经得起考验！
doc18379-1|null|null|晒着午后的阳光，逛在很有意境的小镇中，encore显得是那么的悠扬与活力。
doc18379-2|null|null|正在城市中，它充满了小资的情调，但是它宽大的轮毂又暗示着它内心越野不安的一面。
doc18379-3|null|null|别克encore虽然是一款suv，但是它饱满的线条，性感的前脸与尾部都像我们展示着它绅士、柔美的一面。
doc18403-1|null|null|这也就是大众通用卖的好的原因。
doc18426-1|null|null|在g70上看到一辆很可爱的crv，他把本田改成了大众
doc18439-1|null|null|神马奔驰宝马奥迪路虎都弱爆了我会告诉你英菲尼迪才是王道好么
doc18474-1|null|null|全新福特翼虎以其时尚流畅的外形，卓越的燃油经济性、多功能性和创新智能技术，惊艳蓉城！
doc18509-1|null|null|更低的油耗，更强劲的动力~这就是福特-蒙迪欧
doc18518-1|null|null|灰常有幸运体验奥迪a4带来的魅力，方向轻，视线比想象中的好，中控台按键、按钮相对较人性化，有一点科技感。
doc18540-1|null|null|奔驰c的味道算小的了。
doc18587-1|null|null|全新福特翼搏采用硬派suv构造，无论是高离地间隙与低车身包层的设计，还是装在侧开式尾门上的备胎，既满足了实用性，也传承了福特ecosport的冒险精神！
doc18648-1|null|null|当地经销商的精心运作让长城c30成功进入这个目录，在2006年进入乌拉圭市场。
doc18648-2|null|null|据悉，乌拉圭出租车协会对出租车经当地经销商的精心运作让长城c30济性可靠性要求颇为严格。
doc18702-3|null|null|#ihearthonda##crx#这台本田crx用了mugen的外观kit，看上去那么多简单，却又经典。
doc18717-1|null|null|话说，新款的crv还挺好看的。
doc18773-1|null|null|应该说西雅特伊比飒真便宜，人家是纯进口的polo。
doc18783-1|null|null|总是觉得长大了的mini没它好看好吧，凌乱了，最in的车型之三，，此外还有mini啦、雪佛兰老ds（不过已经停产）萌态十足~~~上海街头的童鞋们有福啦，大爱！！
doc18791-1|null|null|这是那三台肌肉车之一么#福特翼虎#和大家一样期待它的到来全新福特翼虎搭载1.6升或2.0升ecoboost燃油直喷涡轮增压发动机，兼顾强劲动力和高效节能以比眨眼还快20倍的速度完成对路况和驾驶状态分析和引导的全时智能四驱系统，帮助驾驶员从容应对各种路况
doc18821-1|null|null|golf高尔夫是大众汽车最经典的车型之一。
doc18821-2|null|null|高尔夫的定位是普通家用车，为了不使自己骨子里原本就非常运动设计的显得过于平庸，彰显动力性与操控性的版本gti应运而生。
doc18879-1|null|null|我觉得路虎的头好霸气我喜欢豹纹那是绝对的，其实a6比奥迪q7都快！
doc18895-1|null|null|对了，我最近看咋隔壁厂里生产的比亚迪汽车好像还不错呀！
doc18912-1|null|null|哇，，，果然厉害，现代果然比丰田，日产，本田都好。。。。
doc18924-1|null|null|大众，奥迪，和宝马的系统化设计是其他车无法比拟的。
doc18939-1|null|null|忽然觉得皮卡好帅气啊、尤其福特那款大卡、让我想起了变形金刚里的铁皮、
doc18941-1|null|null|其实我喜欢奥迪a3。
doc18944-1|null|null|瑞虎威武，e5给力，奇瑞杠杠的
doc18944-2|null|null|非常给力，关键背景是战胜了本田crv获得赛事专用车资格，瑞虎是最棒的！！！
doc18970-1|null|null|宽木的装饰，似是增大了空间感，同时还使整个空间似乎还有了些立体感。
doc19000-1|null|null|我也想知道除开宝马奥迪，哪家的管理能比过大众严谨？
doc19009-1|null|null|（空间性、经济性、保值性都不错！
doc19037-1|null|null|虽然没看到很美的风景，但感受到了宝马330的动力和操控感。
doc19050-1|null|null|活动很给力，大家一起来支持广汽本田珠海达田店
doc19103-1|null|null|特别是混动q5真不赖我在#京津新城凯悦酒店#
doc19138-1|null|null|这边卖车就只有g6是有带自动挡的，百公里油耗6.8升，dct六档变速器，而且空间十分宽敞，特别的一点就是无论配置还是价格都非常适合中国消费者，而且销售经理对我特别热情，总结，如果以后我工作刚刚起步的时候需要用车，肯定首选比亚迪。
doc19143-1|null|null|科帕奇霸气外漏，女车主霸气侧漏~~泽通雪佛兰温馨提醒各位车主还是要安全行驶，遵守交通规则雪佛兰广告，霍顿的发动机还是有实力的
doc19163-1|null|null|#奥迪贴士#全新一代奥迪a6l加长的中控台中有一个折叠箱，里面有着专门为中国市场打造的220伏电源插座和独特设计的usb接口，方便您随时连接电子设备。
doc19167-1|null|null|赞叹奥迪的创意，两辆a11.4tfsi也无愧“小小钢炮”的美誉，最大功率134kw，最大扭矩250n?m，咱这儿路上a0、a1级别的车除了排量更高的gti可以与之一战外，其他的车可能都被秒了……
doc19190-1|null|null|火焰版奥迪a1，磨砂黑引擎盖搭配深棕压花条纹，双排气管与霸气包围突显侵略性。
doc19191-1|null|null|陶瓷刹车碟质量极轻，比同等级钢质刹车碟轻9公斤，不仅能够提供及其强大的制动力，而且几乎没有热衰减，能够轻松应对激进的驾驶风格。
doc19227-1|null|null|::“我开丰田车，很好开，很省油，我很喜欢。
doc19234-1|null|null|大众不错，起亚排名还挺高的，日产嘛..
doc19267-1|null|null|我的体验是，“日本制造”所代表的品质是非常一致的，从本田车，到sony的电器，到优衣库的服装，甚至是塑料文件夹，你会常常惊叹于日本制造产品的做工和可靠性。
doc19284-1|null|null|#全新凯美瑞时尚运动#内饰在延续丰田设计风格的同时，增添了豪华感和科技感，大面积桃木饰板的应用赋予了车内很好的质感，座椅、方向盘、仪表盘面板均以真皮材料包裹，看起来十分高档，使用起来也非常舒适，方向盘的良好手感很大程度上提升了驾驶的欲望。
doc19287-1|null|null|可是我还是很喜欢小凌志阿…
doc19295-1|null|null|要好的话奔驰商务不错或者别克商务实惠还是阿尔法好像无可替代瑞丰不错我每月的行程超过10000公里，轿车长途跋涉让我累到苦不堪言，现在看到轿车就觉得累！
doc19319-1|null|null|人性化的eq调节、多层干扰屏蔽，打造hi-fi完美音效；
doc19319-3|null|null|别克gl8#数字影音导航系统#基于mips架构的车规级高性能处理器，能够从容应对车内的各种复杂应用，操作更快更流畅；
doc19338-2|null|null|大众汽车先进的生产线，基本上都是自动化，一天能出产八百辆新捷达，让人叹为观止。
doc19339-1|null|null|哑光紫超跑街拍，款款诱人――从上至下分别是bmwm6、奔驰sls、玛萨拉蒂granturismo、兰博基尼gallardo、日产gt-r。
doc19434-1|null|null|美式车真合我的口味！
doc19513-1|null|null|还是大众好，凑合开吧，暂时还木有被砸风险今天早上89.2里说昨晚有个小区的曰系车被砸了，并且误伤了比亚迪s6。
doc19549-1|null|null|爸爸的本田crv，现在便宜了好多，喜欢越野车的高度和空间，睡觉很舒服不像。。。
doc19592-1|null|null|曲靖挺舒服的，道路宽阔，街上不是宝马就是奔驰，要不就是奥迪，不愧是云南第二
doc19604-1|null|null|在下的新篇在爱卡汽车上线鸟~hondaaccordgen.ix初探~btw：此文成文于稍早时候，实际上此车虽然谈不上本田技研旧时代的产物，但也已经是近年来本田车的最高水准表现，动力和操控都相当让人满意了，加速更是同级最佳
doc19645-1|null|null|二手捷达当一年碰碰车再说~~~桑塔纳停产了，当碰碰车最牛b的果然还是捷达~~~~~
doc19649-1|null|null|该音响系统所采用的dynaudio独有的中低音处理技术，为新途锐创造了令人称赞的音响效果。
doc19655-1|null|null|日产newnote广告，打开之后用鼠标往下拉，真心有创意。
doc19913-1|null|null|nissan的广告，太牛了！！！
doc19962-2|null|null|喜欢丰田车！
doc19964-2|null|null|快超越丰田了坚持就是胜利
doc19964-3|null|null|长安福特上升很快通用的营销，无人能比啊吉利牛逼。
doc19989-2|null|null|要买就买比亚迪。
doc20018-1|null|null|庆幸，我毅然决然的选择了大众，而没选择丰田及本田~我承诺...
doc20170-1|null|null|鬼子的丰田兰德酷路泽确实是好车.
doc20298-2|null|null|#一汽丰田##车尚生活#这台皇冠的主人应当是位充满艺术气质的朋友，在车身改造上也充分展现了智慧和艺术气息。
doc20364-1|null|null|如果中国能发明出比丰田等更高级好用的汽车，又怎会有今天中国的丰田市场？
doc20382-1|null|null|还真是出来了大众的1.4t发动机真是个神器了。。
doc20389-1|null|null|那个k24w很厉害啊
doc20389-2|null|null|哎~~~麦弗逊~~~~本田丰田化~~~我的本田哪去了~确实这车有颗很讨人喜欢的引擎…
doc20395-1|null|null|丰田产品工艺成熟，终身有优越的服务、性能保证。
doc20405-1|null|null|而菲翔这个?丝在12.28万元这个入门级的价位就已经有t+d车型，性价比的优势明显。
doc20405-2|null|null|更加令笔者感到惊喜的是，使用t+d组合的大众车型价格都比较“高端”，属于紧凑级车中的高帅富；
doc20440-1|null|null|日本车我只尊敬其中的几辆:丰田-普拉多（霸道）\\丰田-兰德酷路泽（陆地巡洋舰）\\日产-gtr，待续……
doc20453-1|null|null|福特锐界是福特汽车公司制造的一款备受瞩目的中型suv，集最新的技术、充满个性的设计和强劲高效的动力系统于一身，成为中高级suv市场生力军。
doc20458-1|null|null|特么拿台奥拓和奥迪比涩
doc20465-1|null|null|胖子说奔驰好…
doc20465-2|null|null|我觉得还是卡宴好…
doc20480-1|null|null|#福特翼虎#和大家一样期待它的到来全新福特翼虎搭载1.6升或2.0升ecoboost燃油直喷涡轮增压发动机，兼顾强劲动力和高效节能以比眨眼还快20倍的速度完成对路况和驾驶状态分析和引导的全时智能四驱系统，帮助驾驶员从容应对各种路况~这辆神车值得你等待哟
doc20493-1|null|null|以后不要看不起开大众的，长大后就是奥迪，发彪起来是布加迪。
doc20498-1|null|null|#福特suv#2013款福特flex是2009年首推以来的第二款车型，该车外形时尚、霸气，内饰精致出色，体现了新派美国范儿的时尚路线和精工细作，加上其宽敞乘坐及储物空间，充满科技化的myfordtouch车载多媒体系统、sync车载语音系统等一系列人性化配置，我们完全可以想象其美好的前景。
doc20520-2|null|null|1.4t+四驱揭秘别克encore动力系统作为一台排量为1364毫升的发动机，其82.6毫米的长冲程设计则是注重低速高扭的佐证。
doc20534-1|null|null|但非要比较，宝马x6、奥迪q7、卡宴、奔驰r都不会比霸道差吧？
doc20560-1|null|null|很久没开老妈的车了，今天拉了一下，100码的时候拨打到d3档，转速一下子从4000飙到7000+，发动机的声音要转爆了，心疼的，吓死了以后要温柔点不得不说本田的ivtec和同类的比真的很强劲
doc20590-1|null|null|吉总，搞一辆据说在欧洲奥迪是高科技新贵的选择，感觉比奔驰好。
doc20597-1|null|null|购买丰田车，是相信你们坚实可靠的品质。
doc20620-1|null|null|我爱我的大众给我十辆本田也不换。
doc20634-1|null|null|2008款福特taurusx拥有个性化的设计、强大的功率输出、充足的驾驶空间，与众不同的是，点触式的可折叠第二排座席让乘客进出第三排坐席更加方便，而电动的后车门也让开启愈加便利，设计非常人性化！
doc20667-1|null|null|最爱空间大，稳定性好，还很省油！
doc20667-2|null|null|这样的价位能拥有如此好的车真是给力！
doc20667-3|null|null|拥有一辆车真好，拥有雪佛兰更好真幸福！
doc20725-1|null|null|本田的b系列引擎几乎成了整个九十年代的小排量高性能引擎的指标，而搭载它们的车型，除了那台b20以外，几乎都成为了赛车场甚至街道的常胜军团。
doc20753-1|null|null|cxy-moon:福特赛车马力很大但必须减重！
doc20781-1|null|null|节能减排的标兵真是非大众莫属！
doc20794-1|null|null|#二“朗”相争各展千秋#在a级车市场，别克英朗gt是销量上万的领军车型，它的品牌力和产品力得到了市场的肯定。
doc20794-2|null|null|雷诺风朗虽然上市仅短短一年，是毫无疑问的新军，但它集优雅外形、不凡空间、舒适驾驭及领先安全于一身，综合表现出色，已逐渐获得消费者的认可。
doc20815-1|null|null|有北约联军风格的奥迪s42迷彩外观套件，霸气外露！
doc20827-1|null|null|晚上和高一同班的同学去吃饭，他在三钢工作，买了辆黑色长得很帅的本田摩托车，我觉得那车和他的风格蛮搭的，再配上一机车装，再来一辣妹，超拉轰的感觉，有木有，列西吃饭超实惠五菜一汤和昨晚城关三菜一汤的价一样，而且味道也差不多…
doc20868-1|null|null|爱车课堂为前来乐驾的车主们讲解了不少汽车保养知识，并介绍了一汽丰田针对偏远地区车主的远程巡回服务，受到了车主们的好评关注
doc20899-1|null|null|9月20日，著名的时尚魔力之都中国上海迎来一场近几年最强悍的新车上市秀：堪称全球汽车工业奇迹之一，代表大众汽车品牌根基的全新一代甲壳虫，在无数中国虫迷的期盼声中，载誉而至，震撼归来。
doc20941-1|null|null|如果说有一款车能够代表大众汽车的历史和未来，它一定是甲壳虫。
doc20983-1|null|null|别克，宝马4s态度很好，形成鲜明对比！！
doc20985-2|null|null|奥迪a4l通风座椅不仅给人以奢华之感，更以先进的通风工艺，营造凉爽舒适的驾驭氛围，当您坐在座椅上，空气会通过椅座背部与臀部的气孔流出，有效调节人体与椅面接触部分的流通环境，即使长时间乘坐，也可使驾乘人员保持充沛的精力和清醒的反应力。
doc21004-1|null|null|#pologti快感炫音派对#大众汽车一直都是我最喜欢的汽车品牌真是太有震憾力了，成功的男人就要开这样的车
doc21059-1|null|null|#都会炫车#hellaflush风格日产370z，全车哑光灰色设计，通过更换d2赛用绞牙减震器降低车身，并配合20寸三片式铝合金轮圈，显得前卫十足!
doc21091-1|null|null|我表示我选择bmw1系！
doc21099-1|null|null|因此更令人满意的油耗表现也是轻而易举的事啦。
doc21100-1|null|null|奥迪a7的线条传递出运动的美感和优雅。
doc21115-1|null|null|上汽荣威w5霸气爱国广告，我们不谈车的性价比咋样，但这广告在此刻让所有人都看得热血沸腾啊，虽然颇具争议，但是的却很成功，这个不容置疑！
doc21117-1|null|null|#讴歌-nsx概念车#，这款钢铁侠座驾传说是本田传奇超跑nsx的继任者最近亮相于温莎车展，采用v6引擎和双电机混动四驱系统，能够适应各种恶劣的路况，预计2014年正式量产，真心期待。
doc21119-1|null|null|这其中包括本田新思域，大众新速腾，福特新福克斯等车型，它们与之前相比在家用表现上都有不小的提升，这也是紧凑级车市场热度升温的原因。
doc21119-2|null|null|新一代轩逸打造紧凑级家轿的舒适巅峰，紧凑级车市场一直是国内竞争最为激烈的市场之一，近期人们所熟知的多款热门车型全新换代上市，也引起了消费者极大的关注。
doc21144-2|null|null|价格定位合理的话，大卖指日可待…
doc21160-1|null|null|上午9：30分去了广州三菱生产现场，下午2：30分离开，对三菱的管理印象非常深，特别是5s管理。
doc21165-1|null|null|奥迪在华将a6加长取得巨大成功后，苹果的明天是无比光明的！
doc21178-1|null|null|jeep品牌旗下各款车型在2012年上半年的表现十分抢眼，以131%的销量增长遥遥领先于整个中国suv市场。
doc21229-2|null|null|裸车价在15万的可以买mondeo致胜2.3、别克君威2.0了.
doc21243-1|null|null|#新车播报#日前，沃尔沃2013款s60正式上市销售，与2012款相比，2013款外观内饰基本无变化，仅针对配置进行了升级，动力方面取消了1.6t版本，变速箱也从双离合换成了6at，价格区间是28.29-49.99万，这个车是在美国测试中秒杀一众德日豪华车，28.29万的s60t5智尚版增加率氙灯和定速巡航，性价比还可以
doc21246-1|null|null|真的感觉很好看，耸起耸起的，还不晓得定价哇，但肯定比大昂科雷encore便宜好几倍！
doc21282-1|null|null|国外实拍暴力改装亮蓝色本田s2000，本田s2000是集安全、环保于一身的新一代跑车，发动机置于前轴后方，因而获得了最佳的50∶50前后质量分配比，加之其驾驶座位置尽量靠近后轴，使驾驶者处于接收车轮运动和其他信号反馈的最佳位置，从而实现了最佳的操纵性和反应性。
doc21310-2|null|null|牛x就是一帮恐怖分子lc70，跟卫士、g、牧马人都属于为数不多的老牌硬汉越野车，三把锁什么的最适合玩侧倾特技了卧槽，真tm疯！
doc21313-2|null|null|1一毫米，代表着奥迪对完美的极致追求。
doc21348-2|null|null|呵呵，结果是jeep胜利吖~~~
doc21348-3|null|null|不过美国车就是禁撞，就看哪辆车够坚强。
doc21360-1|null|null|在9月6日圣保罗6个小时的比赛中，一部混合动力丰田赢得了第一次lmp1的胜利，打破了奥迪的长期垄断并为锦标赛带来了新的看点。
doc21366-1|null|null|比亚迪新车速锐，神马功能我先都不赞，我要赞比亚迪做到iqs10承诺：两年平均小于1个故障！
doc21375-2|null|null|虽然忘记涂抹防绣材料略显愚蠢，但是处理速度较快。
doc21377-1|null|null|这样看来总结了几点，路虎动力好，途观点很背，丰田趁手红点灯笼赶紧买彩票！！！
doc21379-1|null|null|作为全球首款增程型电动车，沃蓝达依靠清洁绿色的动力――电力驱动，能够在全天候、全路况行驶，且不必为续航里程担心，犹如一款来自未来的座驾。
doc21404-1|null|null|丰田零库存和dell直销模式都是经典案例。
doc21429-1|null|null|#别克体验#全新别克gl8前脸延续家族车型的特征，时尚现代的饱满外型，宽大舒适的驾乘空间，以及采用智能科技化的装备，突显出新一代gl8独特的尊贵地位，以首席商务舱的称号来形容它，绝对不为过。
doc21435-1|null|null|感谢法拉利吧，要是它们当时把自己卖给福特了，这玩意就没了这不是怪车，是神车。
doc21466-1|null|null|全新一代甲壳虫今日上市预售价20万元起作为大众汽车最为经典的车型之一，甲壳虫不但在外观和市场表现方面一直以来颇受认可，也成为汽车发展历史长河中的重要里程碑。
doc21488-1|null|null|#富达rav4车行天下#rav4的侧开式后背门，对于力气较小的女主人及小朋友，都能轻松开启。
doc21488-2|null|null|极佳的后备空间须配以完美的后背门，而出于方便实用的考虑，以侧开替代掀式后背门，是丰田在产品设计环节对客户的悉心关怀！
doc21494-1|null|null|才发现本田spirior也是街走神器！！！
doc21499-1|null|null|我是高性能微轿――雪佛兰乐驰，正式加入宝骏家庭，但都是始终如一的国际品质，服务、科技、品质、动力多方面还升级了，请大家多多指教。。
doc21511-1|null|null|#全新本田飞度已全面接受预订#第一眼看到新飞度，动感时尚气息，流畅的整体轮廓，锋利的线条。
doc21521-1|null|null|新奥迪a4l升级搭载超前科技，以全新led大灯辉耀完美驾控之道，更以新一代quattro全时四轮驱动系统、动态转向系统以及驾驶模式选项，创造出前所未有的精准驾驭。
doc21539-1|null|null|其实科迈罗真的不是只有大黄蜂涂装才经典，zl1才是狠角色。
doc21540-1|null|null|这是我见过最有型的奥迪q7，对于德国hofeleceyster公司的作品，我一向保持着一种敬畏的态度欣赏，作为一家专门改装奥迪和大众两大德系品牌的改装厂，它们的作品的外形动感，具有运动风格，比如这款全新的奥迪q7gt780雷霆。
doc21547-1|null|null|奥迪可以的。
doc21548-2|null|null|#新钜丰田-新车鉴赏##实力，掌控自如#新crown皇冠造型沉稳带操控键的真皮实木方向盘，触手质感强烈，操控灵敏，让人印象深刻。
doc21553-1|null|null|据说单位明年准备配发一批丰田prado，强烈要求换成大众途锐，路虎揽胜更好！
doc21638-1|null|null|纵观下来，还是奥迪和起亚的车模最好看！
doc21657-1|null|null|最喜欢就是别克车了在城市中寻找被其他人隐藏的encore车，再把它在3分钟内藏匿不被他人发现，游戏规则听来就非常惊险刺激！
doc21683-1|null|null|日产，你服务真好，十?一老客户都有礼物收honda有你甘贴心就好了！
doc21687-1|null|null|重温变形金刚3，体到雪佛兰那四个排气喉概念车有好感，科迈罗中意，458更加中意，体到sls那蝴蝶门简直无得顶啊从而又激发我发白日梦的热潮了，无得救。
doc21688-1|null|null|蝰蛇绝不是你想象中的老旧美式肌肉车那样，只能跑直道，而且不一定停得下来。
doc21707-2|null|null|奇瑞一辆三万块，捐款一千六百万。
doc21715-1|null|null|#宏宇起亚-秀出精彩#款款靓丽、经典的车型，“起亚”总能带给我们惊喜！
doc21715-2|null|null|先进的技术，优异的性能，更是赢得市场的认可，广受好评支持宏宇起亚，也祝好车大卖！
doc21754-1|null|null|这个别克朗逸，国际范的说！
doc21762-2|null|null|这款2.5排量的重度油电混合车百公里油耗只有5.3l，节油效果十分显著。
doc21780-1|null|null|一汽丰田的车就是赞不仅仅是环保节能还洋溢着青春的色彩
doc21791-1|null|null|琳达是女人里的比亚迪，便宜实惠，有性价比，所以会成功，因为有人愿意贪小便宜。
doc21791-2|null|null|但车雅尼是女人里的兰博基尼，稀有高贵，不是所有人都用得起，男人看一看摸一摸就知足了。
doc21797-2|null|null|设计时尚、配置丰富也曾是日系车的看家本领，现在成了现代起亚的杀手锏。
doc21858-1|null|null|#新闻快线#大众汽车延长dsg质保期，以增强客户对该技术的信心。
doc21867-1|null|null|老板的福特猛禽终于拿到手！
doc21879-1|null|null|福特野马gt500，gt500被誉为美国式的暴力哲学，整车看上去刚毅、强壮，也更具视觉冲击力～～
doc21927-1|null|null|做工一直是日系车的优势，而在霸道这款越野车中我们也...
doc21927-2|null|null|霸道的内饰布局很规整，深色中控台搭配银色面板让这款车看起来很简洁。
doc21936-1|null|null|适合家用，领导级人士和年轻男士使用的车辆，该车外观沉稳大气，略带动感，内部空间宽敞实用，安全性不错――2010年3月福特蒙迪欧致胜，2.3l手自一体时尚型，私家一手车，定期保养，行驶56000公里！
doc21979-1|null|null|别克“林荫大道”所配备的车内氛围灯，以“iceblue”为主题，通过在每个按钮处布置冰蓝色的光，营造出静谧宽广、尊贵奢华的驾乘空间，优雅气氛不言而喻。
doc21994-1|null|null|我想买老红旗，有么?
doc22015-3|null|null|看了普拉多觉得丑，妈的咬牙买兰德酷路泽4500！
doc22046-1|null|null|美式狂暴肌肉车：福特野马(mustang)
doc22048-1|null|null|而两个品牌的成绩要主要分别归功于奔驰b和奥迪a4.
doc22054-1|null|null|有福特野马肌肉感觉的兰博基尼，霸气神啊，，，这车拽惨了太酷了！
